INFO  | 17:31:20 76591 [DeviceTelemetry] Send: air_util_tx=1.281778, channel_utilization=1.070000, battery_level=101, voltage=-0.001000, uptime=76591
DEBUG | 17:31:20 76591 [DeviceTelemetry] Partially randomized packet id 3185129774
DEBUG | 17:31:20 76591 [DeviceTelemetry] updateTelemetry LOCAL
DEBUG | 17:31:20 76592 [DeviceTelemetry] Node status update: 2 online, 3 total
INFO  | 17:31:20 76592 [DeviceTelemetry] Send packet to mesh
DEBUG | 17:31:20 76592 [DeviceTelemetry] Ignore update from self
DEBUG | 17:31:20 76592 [DeviceTelemetry] handleReceived(LOCAL) (id=0xbdd9392e fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864680 priority=10)
DEBUG | 17:31:20 76592 [DeviceTelemetry] No modules interested in portnum=67, src=LOCAL
INFO  | 17:31:20 76592 [DeviceTelemetry] Packet History - insert: Reusing slot aged 4461.453s TRACE OLDEST SLOT
DEBUG | 17:31:20 76592 [DeviceTelemetry] Use AES256 key!
DEBUG | 17:31:20 76592 [DeviceTelemetry] enqueue for send (id=0xbdd9392e fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0xec encrypted len=50 rxtime=1785864680 hopStart=1 relay=0x
DEBUG | 17:31:20 76592 [DeviceTelemetry] txGood=2757,txRelay=1340,rxGood=2703,rxBad=21
DEBUG | 17:31:20 76592 [DeviceTelemetry] Use channel 0 (hash 0xec)
DEBUG | 17:31:21 76592 [DeviceTelemetry] Use AES256 key!
DEBUG | 17:31:21 76592 [DeviceTelemetry] decoded message (id=0xbdd9392e fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864680 hopStart=1 relay=0xc4 prior
INFO  | 17:31:21 76592 Tell client we have new packets 4346
DEBUG | 17:31:21 76592 [Serial] FromRadio=STATE_SEND_PACKETS
DEBUG | 17:31:21 76592 [Serial] FromRadio=STATE_SEND_PACKETS
DEBUG | 17:31:21 76592 [Serial] phone downloaded packet (id=0xbdd9392e fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864680 hopStart=1 relay=0x
DEBUG | 17:31:21 76592 [RadioIf] Started Tx (id=0xbdd9392e fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0xec encrypted len=50 rxtime=1785864680 hopStart=1 relay=0xc4 pri
DEBUG | 17:31:21 76592 [RadioIf] 0 packets remain in the TX queue
DEBUG | 17:31:21 76592 [RadioIf] Packet TX: 321ms
DEBUG | 17:31:21 76592 [RadioIf] Completed sending (id=0xbdd9392e fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0xec encrypted len=50 rxtime=1785864680 hopStart=1 relay=0
DEBUG | 17:31:23 76594 [RadioIf] Corrected frequency offset: -1302.331421
DEBUG | 17:31:23 76594 [RadioIf] Lora RX (id=0xbdd9392e fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxSNR=6 rxRSSI=-30 hopStart=1 relay=0x30)
DEBUG | 17:31:23 76594 [RadioIf] Packet RX: 321ms
DEBUG | 17:31:23 76594 [Router] Rx someone rebroadcasting for us (id=0xbdd9392e fr=0xbb8106c4 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxSNR=6 rxRSSI=-30 ho
DEBUG | 17:31:23 76594 [Router] Didn't find pending packet
INFO  | 17:31:23 76594 [Router] Packet History - insert: Reusing slot aged 2.155s TRACE MATCHED PACKET
DEBUG | 17:31:23 76594 [Router] Ignore dupe incoming msg (id=0xbdd9392e fr=0xbb8106c4 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxSNR=6 rxRSSI=-30 hopStart=1
DEBUG | 17:31:23 76594 [Router] cancelSending id=0xbdd9392e, removed=0
DEBUG | 17:31:23 76594 [Router] Incoming msg was filtered from 0xbb8106c4
DEBUG | 17:32:13 76644 [RadioIf] Corrected frequency offset: -1335.885864
DEBUG | 17:32:13 76644 [RadioIf] Lora RX (id=0xe7b5599a fr=0x6c743130 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0xec encrypted len=50 rxSNR=8.25 rxRSSI=-31 hopStart=1 relay=0x30)
DEBUG | 17:32:13 76644 [RadioIf] Packet RX: 321ms
INFO  | 17:32:13 76644 [Router] Packet History - insert: Reusing slot aged 4505.042s TRACE OLDEST SLOT
DEBUG | 17:32:13 76644 [Router] Use channel 0 (hash 0xec)
DEBUG | 17:32:13 76644 [Router] Use AES256 key!
DEBUG | 17:32:13 76644 [Router] decoded message (id=0xe7b5599a fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864733 rxSNR=8.25 rxRSSI=-31 hopSt
DEBUG | 17:32:13 76644 [Router] handleReceived(REMOTE) (id=0xe7b5599a fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864733 rxSNR=8.25 rxRSSI=-3
DEBUG | 17:32:13 76644 [Router] Module 'DeviceTelemetry' wantsPacket=1
INFO  | 17:32:13 76644 [Router] Received DeviceTelemetry from=0x6c743130, id=0xe7b5599a, portnum=67, payloadlen=28
INFO  | 17:32:13 76644 [Router] (Received from 3130): air_util_tx=1.265639, channel_utilization=0.535000, battery_level=101, voltage=-0.001000
DEBUG | 17:32:13 76644 [Router] updateTelemetry REMOTE node=0x6c743130 
DEBUG | 17:32:13 76644 [Router] Node status update: 2 online, 3 total
DEBUG | 17:32:13 76645 [Router] Module 'DeviceTelemetry' considered
DEBUG | 17:32:13 76645 [Router] Module 'routing' wantsPacket=1
DEBUG | 17:32:13 76645 [Router] Routing sniffing (id=0xe7b5599a fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864733 rxSNR=8.25 rxRSSI=-31 hopS
INFO  | 17:32:13 76645 [Router] Rebroadcast received message coming from 30
INFO  | 17:32:13 76645 [Router] Packet History - insert: Reusing slot aged 0.148s TRACE MATCHED PACKET
DEBUG | 17:32:13 76645 [Router] Use AES256 key!
DEBUG | 17:32:13 76645 [Router] enqueue for send (id=0xe7b5599a fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxtime=1785864733 rxSNR=8.25 rxRSSI=-
DEBUG | 17:32:13 76645 [Router] txGood=2758,txRelay=1340,rxGood=2705,rxBad=21
DEBUG | 17:32:13 76645 [Router] rx_snr found. hop_limit:0 rx_snr:8.250000
DEBUG | 17:32:13 76645 [Router] rx_snr found in packet. Setting tx delay:1530
DEBUG | 17:32:14 76645 [Router] Delivering rx packet (id=0xe7b5599a fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864733 rxSNR=8.25 rxRSSI=-31 
DEBUG | 17:32:14 76645 [Router] Update DB node 0x6c743130, rx_time=1785864733
INFO  | 17:32:14 76645 [Router] Sort took 0 milliseconds
DEBUG | 17:32:14 76645 [Router] Forwarding to phone (id=0xe7b5599a fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864733 rxSNR=8.25 rxRSSI=-31 h
DEBUG | 17:32:14 76645 [Router] Module 'routing' considered
INFO  | 17:32:14 76645 Tell client we have new packets 4347
DEBUG | 17:32:14 76645 [Serial] FromRadio=STATE_SEND_PACKETS
DEBUG | 17:32:14 76645 [Serial] phone downloaded packet (id=0xe7b5599a fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864733 rxSNR=8.25 rxRSSI=-
DEBUG | 17:32:15 76646 [RadioIf] Started Tx (id=0xe7b5599a fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxtime=1785864733 rxSNR=8.25 rxRSSI=-31 hop
DEBUG | 17:32:15 76646 [RadioIf] 0 packets remain in the TX queue
DEBUG | 17:32:15 76646 [RadioIf] Packet TX: 321ms
DEBUG | 17:32:15 76646 [RadioIf] Completed sending (id=0xe7b5599a fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxtime=1785864733 rxSNR=8.25 rxRSSI=
INFO  | 17:32:21 76652 [DeviceTelemetry] Send: air_util_tx=1.281778, channel_utilization=1.070000, battery_level=101, voltage=-0.001000, uptime=76652
DEBUG | 17:32:21 76652 [DeviceTelemetry] Partially randomized packet id 1014008111
DEBUG | 17:32:21 76652 [DeviceTelemetry] updateTelemetry LOCAL
DEBUG | 17:32:21 76652 [DeviceTelemetry] Node status update: 2 online, 3 total
INFO  | 17:32:21 76652 [DeviceTelemetry] Send packet to mesh
DEBUG | 17:32:21 76652 [DeviceTelemetry] Ignore update from self
DEBUG | 17:32:21 76652 [DeviceTelemetry] handleReceived(LOCAL) (id=0x3c70892f fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864741 priority=10)
DEBUG | 17:32:21 76652 [DeviceTelemetry] No modules interested in portnum=67, src=LOCAL
INFO  | 17:32:21 76652 [DeviceTelemetry] Packet History - insert: Reusing slot aged 4461.450s TRACE OLDEST SLOT
DEBUG | 17:32:21 76652 [DeviceTelemetry] Use AES256 key!
DEBUG | 17:32:21 76652 [DeviceTelemetry] enqueue for send (id=0x3c70892f fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0xec encrypted len=50 rxtime=1785864741 hopStart=1 relay=0x
DEBUG | 17:32:21 76652 [DeviceTelemetry] txGood=2759,txRelay=1341,rxGood=2705,rxBad=21
DEBUG | 17:32:21 76652 [DeviceTelemetry] Use channel 0 (hash 0xec)
DEBUG | 17:32:21 76652 [DeviceTelemetry] Use AES256 key!
DEBUG | 17:32:21 76652 [DeviceTelemetry] decoded message (id=0x3c70892f fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864741 hopStart=1 relay=0xc4 prior
INFO  | 17:32:21 76652 Tell client we have new packets 4349
DEBUG | 17:32:21 76652 [Serial] FromRadio=STATE_SEND_PACKETS
DEBUG | 17:32:21 76652 [Serial] FromRadio=STATE_SEND_PACKETS
DEBUG | 17:32:21 76652 [Serial] phone downloaded packet (id=0x3c70892f fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864741 hopStart=1 relay=0x
DEBUG | 17:32:21 76652 [RadioIf] Started Tx (id=0x3c70892f fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0xec encrypted len=50 rxtime=1785864741 hopStart=1 relay=0xc4 pri
DEBUG | 17:32:21 76652 [RadioIf] 0 packets remain in the TX queue
DEBUG | 17:32:21 76652 [RadioIf] Packet TX: 321ms
DEBUG | 17:32:21 76652 [RadioIf] Completed sending (id=0x3c70892f fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0xec encrypted len=50 rxtime=1785864741 hopStart=1 relay=0
DEBUG | 17:32:23 76654 [RadioIf] Corrected frequency offset: -1348.468750
DEBUG | 17:32:23 76654 [RadioIf] Lora RX (id=0x3c70892f fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxSNR=6.5 rxRSSI=-29 hopStart=1 relay=0x30)
DEBUG | 17:32:23 76654 [RadioIf] Packet RX: 321ms
DEBUG | 17:32:23 76654 [Router] Rx someone rebroadcasting for us (id=0x3c70892f fr=0xbb8106c4 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxSNR=6.5 rxRSSI=-29 
DEBUG | 17:32:23 76654 [Router] Didn't find pending packet
INFO  | 17:32:23 76654 [Router] Packet History - insert: Reusing slot aged 2.087s TRACE MATCHED PACKET
DEBUG | 17:32:23 76654 [Router] Ignore dupe incoming msg (id=0x3c70892f fr=0xbb8106c4 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxSNR=6.5 rxRSSI=-29 hopStart
DEBUG | 17:32:23 76654 [Router] cancelSending id=0x3c70892f, removed=0
DEBUG | 17:32:23 76654 [Router] Incoming msg was filtered from 0xbb8106c4
DEBUG | 17:33:13 76705 [RadioIf] Corrected frequency offset: -1344.274414
DEBUG | 17:33:13 76705 [RadioIf] Lora RX (id=0x246a059b fr=0x6c743130 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0xec encrypted len=50 rxSNR=8.5 rxRSSI=-31 hopStart=1 relay=0x30)
DEBUG | 17:33:13 76705 [RadioIf] Packet RX: 321ms
INFO  | 17:33:13 76705 [Router] Packet History - insert: Reusing slot aged 4503.823s TRACE OLDEST SLOT
DEBUG | 17:33:13 76705 [Router] Use channel 0 (hash 0xec)
DEBUG | 17:33:13 76705 [Router] Use AES256 key!
DEBUG | 17:33:13 76705 [Router] decoded message (id=0x246a059b fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864793 rxSNR=8.5 rxRSSI=-31 hopSta
DEBUG | 17:33:13 76705 [Router] handleReceived(REMOTE) (id=0x246a059b fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864793 rxSNR=8.5 rxRSSI=-31
DEBUG | 17:33:14 76705 [Router] Module 'DeviceTelemetry' wantsPacket=1
INFO  | 17:33:14 76705 [Router] Received DeviceTelemetry from=0x6c743130, id=0x246a059b, portnum=67, payloadlen=28
INFO  | 17:33:14 76705 [Router] (Received from 3130): air_util_tx=1.265639, channel_utilization=0.535000, battery_level=101, voltage=-0.001000
DEBUG | 17:33:14 76705 [Router] updateTelemetry REMOTE node=0x6c743130 
DEBUG | 17:33:14 76705 [Router] Node status update: 2 online, 3 total
DEBUG | 17:33:14 76705 [Router] Module 'DeviceTelemetry' considered
DEBUG | 17:33:14 76705 [Router] Module 'routing' wantsPacket=1
DEBUG | 17:33:14 76705 [Router] Routing sniffing (id=0x246a059b fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864793 rxSNR=8.5 rxRSSI=-31 hopSt
INFO  | 17:33:14 76705 [Router] Rebroadcast received message coming from 30
INFO  | 17:33:14 76705 [Router] Packet History - insert: Reusing slot aged 0.148s TRACE MATCHED PACKET
DEBUG | 17:33:14 76705 [Router] Use AES256 key!
DEBUG | 17:33:14 76705 [Router] enqueue for send (id=0x246a059b fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxtime=1785864793 rxSNR=8.5 rxRSSI=-3
DEBUG | 17:33:14 76705 [Router] txGood=2760,txRelay=1341,rxGood=2707,rxBad=21
DEBUG | 17:33:14 76705 [Router] rx_snr found. hop_limit:0 rx_snr:8.500000
DEBUG | 17:33:14 76705 [Router] rx_snr found in packet. Setting tx delay:1020
DEBUG | 17:33:14 76705 [Router] Delivering rx packet (id=0x246a059b fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864793 rxSNR=8.5 rxRSSI=-31 h
DEBUG | 17:33:14 76705 [Router] Update DB node 0x6c743130, rx_time=1785864793
INFO  | 17:33:14 76705 [Router] Sort took 0 milliseconds
DEBUG | 17:33:14 76705 [Router] Forwarding to phone (id=0x246a059b fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864793 rxSNR=8.5 rxRSSI=-31 ho
DEBUG | 17:33:14 76705 [Router] Module 'routing' considered
INFO  | 17:33:14 76705 Tell client we have new packets 4350
DEBUG | 17:33:14 76705 [Serial] FromRadio=STATE_SEND_PACKETS
DEBUG | 17:33:14 76705 [Serial] phone downloaded packet (id=0x246a059b fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864793 rxSNR=8.5 rxRSSI=-3
DEBUG | 17:33:15 76706 [RadioIf] Started Tx (id=0x246a059b fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxtime=1785864793 rxSNR=8.5 rxRSSI=-31 hopS
DEBUG | 17:33:15 76706 [RadioIf] 0 packets remain in the TX queue
DEBUG | 17:33:15 76706 [RadioIf] Packet TX: 321ms
DEBUG | 17:33:15 76706 [RadioIf] Completed sending (id=0x246a059b fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxtime=1785864793 rxSNR=8.5 rxRSSI=-
INFO  | 17:33:21 76712 [DeviceTelemetry] Send: air_util_tx=1.281778, channel_utilization=1.070000, battery_level=101, voltage=-0.001000, uptime=76712
DEBUG | 17:33:21 76712 [DeviceTelemetry] Partially randomized packet id 2756696368
DEBUG | 17:33:21 76712 [DeviceTelemetry] updateTelemetry LOCAL
DEBUG | 17:33:21 76712 [DeviceTelemetry] Node status update: 2 online, 3 total
INFO  | 17:33:21 76712 [DeviceTelemetry] Send packet to mesh
DEBUG | 17:33:21 76712 [DeviceTelemetry] Ignore update from self
DEBUG | 17:33:21 76712 [DeviceTelemetry] handleReceived(LOCAL) (id=0xa44fd930 fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864801 priority=10)
DEBUG | 17:33:21 76712 [DeviceTelemetry] No modules interested in portnum=67, src=LOCAL
INFO  | 17:33:21 76712 [DeviceTelemetry] Packet History - insert: Reusing slot aged 4461.413s TRACE OLDEST SLOT
DEBUG | 17:33:21 76712 [DeviceTelemetry] Use AES256 key!
DEBUG | 17:33:21 76712 [DeviceTelemetry] enqueue for send (id=0xa44fd930 fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0xec encrypted len=50 rxtime=1785864801 hopStart=1 relay=0x
DEBUG | 17:33:21 76712 [DeviceTelemetry] txGood=2761,txRelay=1342,rxGood=2707,rxBad=21
DEBUG | 17:33:21 76712 [DeviceTelemetry] Use channel 0 (hash 0xec)
DEBUG | 17:33:21 76712 [DeviceTelemetry] Use AES256 key!
DEBUG | 17:33:21 76712 [DeviceTelemetry] decoded message (id=0xa44fd930 fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864801 hopStart=1 relay=0xc4 prior
INFO  | 17:33:21 76712 Tell client we have new packets 4352
DEBUG | 17:33:21 76712 [Serial] FromRadio=STATE_SEND_PACKETS
DEBUG | 17:33:21 76712 [Serial] FromRadio=STATE_SEND_PACKETS
DEBUG | 17:33:21 76712 [Serial] phone downloaded packet (id=0xa44fd930 fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864801 hopStart=1 relay=0x
DEBUG | 17:33:21 76712 [RadioIf] Started Tx (id=0xa44fd930 fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0xec encrypted len=50 rxtime=1785864801 hopStart=1 relay=0xc4 pri
DEBUG | 17:33:21 76712 [RadioIf] 0 packets remain in the TX queue
DEBUG | 17:33:21 76712 [RadioIf] Packet TX: 321ms
DEBUG | 17:33:21 76712 [RadioIf] Completed sending (id=0xa44fd930 fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0xec encrypted len=50 rxtime=1785864801 hopStart=1 relay=0
DEBUG | 17:33:23 76714 [RadioIf] Corrected frequency offset: -1361.051636
DEBUG | 17:33:23 76714 [RadioIf] Lora RX (id=0xa44fd930 fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxSNR=8.5 rxRSSI=-31 hopStart=1 relay=0x30)
DEBUG | 17:33:23 76714 [RadioIf] Packet RX: 321ms
DEBUG | 17:33:23 76714 [Router] Rx someone rebroadcasting for us (id=0xa44fd930 fr=0xbb8106c4 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxSNR=8.5 rxRSSI=-31 
DEBUG | 17:33:23 76714 [Router] Didn't find pending packet
INFO  | 17:33:23 76714 [Router] Packet History - insert: Reusing slot aged 2.268s TRACE MATCHED PACKET
DEBUG | 17:33:23 76714 [Router] Ignore dupe incoming msg (id=0xa44fd930 fr=0xbb8106c4 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxSNR=8.5 rxRSSI=-31 hopStart
DEBUG | 17:33:23 76714 [Router] cancelSending id=0xa44fd930, removed=0
DEBUG | 17:33:23 76714 [Router] Incoming msg was filtered from 0xbb8106c4
DEBUG | 17:34:14 76765 [RadioIf] Corrected frequency offset: -1331.691528
DEBUG | 17:34:14 76765 [RadioIf] Lora RX (id=0xb469459c fr=0x6c743130 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0xec encrypted len=50 rxSNR=6.75 rxRSSI=-29 hopStart=1 relay=0x30)
DEBUG | 17:34:14 76765 [RadioIf] Packet RX: 321ms
INFO  | 17:34:14 76765 [Router] Packet History - insert: Reusing slot aged 4503.749s TRACE OLDEST SLOT
DEBUG | 17:34:14 76765 [Router] Use channel 0 (hash 0xec)
DEBUG | 17:34:14 76765 [Router] Use AES256 key!
DEBUG | 17:34:14 76765 [Router] decoded message (id=0xb469459c fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864854 rxSNR=6.75 rxRSSI=-29 hopSt
DEBUG | 17:34:14 76765 [Router] handleReceived(REMOTE) (id=0xb469459c fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864854 rxSNR=6.75 rxRSSI=-2
DEBUG | 17:34:14 76765 [Router] Module 'DeviceTelemetry' wantsPacket=1
INFO  | 17:34:14 76765 [Router] Received DeviceTelemetry from=0x6c743130, id=0xb469459c, portnum=67, payloadlen=28
INFO  | 17:34:14 76765 [Router] (Received from 3130): air_util_tx=1.265639, channel_utilization=0.535000, battery_level=101, voltage=-0.001000
DEBUG | 17:34:14 76765 [Router] updateTelemetry REMOTE node=0x6c743130 
DEBUG | 17:34:14 76765 [Router] Node status update: 2 online, 3 total
DEBUG | 17:34:14 76765 [Router] Module 'DeviceTelemetry' considered
DEBUG | 17:34:14 76765 [Router] Module 'routing' wantsPacket=1
DEBUG | 17:34:14 76765 [Router] Routing sniffing (id=0xb469459c fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864854 rxSNR=6.75 rxRSSI=-29 hopS
INFO  | 17:34:14 76765 [Router] Rebroadcast received message coming from 30
INFO  | 17:34:14 76765 [Router] Packet History - insert: Reusing slot aged 0.148s TRACE MATCHED PACKET
DEBUG | 17:34:14 76765 [Router] Use AES256 key!
DEBUG | 17:34:14 76765 [Router] enqueue for send (id=0xb469459c fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxtime=1785864854 rxSNR=6.75 rxRSSI=-
DEBUG | 17:34:14 76765 [Router] txGood=2762,txRelay=1342,rxGood=2709,rxBad=21
DEBUG | 17:34:14 76765 [Router] rx_snr found. hop_limit:0 rx_snr:6.750000
DEBUG | 17:34:14 76765 [Router] rx_snr found in packet. Setting tx delay:1479
DEBUG | 17:34:14 76765 [Router] Delivering rx packet (id=0xb469459c fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864854 rxSNR=6.75 rxRSSI=-29 
DEBUG | 17:34:14 76765 [Router] Update DB node 0x6c743130, rx_time=1785864854
INFO  | 17:34:14 76765 [Router] Sort took 0 milliseconds
DEBUG | 17:34:14 76765 [Router] Forwarding to phone (id=0xb469459c fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864854 rxSNR=6.75 rxRSSI=-29 h
DEBUG | 17:34:14 76765 [Router] Module 'routing' considered
INFO  | 17:34:14 76765 Tell client we have new packets 4353
DEBUG | 17:34:14 76765 [Serial] FromRadio=STATE_SEND_PACKETS
DEBUG | 17:34:14 76765 [Serial] phone downloaded packet (id=0xb469459c fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864854 rxSNR=6.75 rxRSSI=-
DEBUG | 17:34:15 76766 [RadioIf] Started Tx (id=0xb469459c fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxtime=1785864854 rxSNR=6.75 rxRSSI=-29 hop
DEBUG | 17:34:15 76766 [RadioIf] 0 packets remain in the TX queue
DEBUG | 17:34:16 76767 [RadioIf] Packet TX: 321ms
DEBUG | 17:34:16 76767 [RadioIf] Completed sending (id=0xb469459c fr=0x6c743130 to=0xffffffff, transport = 1, WantAck=0, HopLim=0 Ch=0xec encrypted len=50 rxtime=1785864854 rxSNR=6.75 rxRSSI=
INFO  | 17:34:21 76772 [DeviceTelemetry] Send: air_util_tx=1.281778, channel_utilization=1.070000, battery_level=101, voltage=-0.001000, uptime=76772
DEBUG | 17:34:21 76772 [DeviceTelemetry] Partially randomized packet id 1190379825
DEBUG | 17:34:21 76772 [DeviceTelemetry] updateTelemetry LOCAL
DEBUG | 17:34:21 76772 [DeviceTelemetry] Node status update: 2 online, 3 total
INFO  | 17:34:21 76772 [DeviceTelemetry] Send packet to mesh
DEBUG | 17:34:21 76772 [DeviceTelemetry] Ignore update from self
DEBUG | 17:34:21 76772 [DeviceTelemetry] handleReceived(LOCAL) (id=0x46f3c131 fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864861 priority=10)
DEBUG | 17:34:21 76772 [DeviceTelemetry] No modules interested in portnum=67, src=LOCAL
INFO  | 17:34:21 76772 [DeviceTelemetry] Packet History - insert: Reusing slot aged 4461.281s TRACE OLDEST SLOT
DEBUG | 17:34:21 76772 [DeviceTelemetry] Use AES256 key!
DEBUG | 17:34:21 76772 [DeviceTelemetry] enqueue for send (id=0x46f3c131 fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0xec encrypted len=50 rxtime=1785864861 hopStart=1 relay=0x
DEBUG | 17:34:21 76772 [DeviceTelemetry] txGood=2763,txRelay=1343,rxGood=2709,rxBad=21
DEBUG | 17:34:21 76772 [DeviceTelemetry] Use channel 0 (hash 0xec)
DEBUG | 17:34:21 76772 [DeviceTelemetry] Use AES256 key!
DEBUG | 17:34:21 76772 [DeviceTelemetry] decoded message (id=0x46f3c131 fr=0xbb8106c4 to=0xffffffff, transport = 0, WantAck=0, HopLim=1 Ch=0x0 Portnum=67 rxtime=1785864861 hopStart=1 relay=0xc4 prior
INFO  | 17:34:21 76772 Tell client we have new packets 4355
DEBUG | 17:34:21 76772 [Serial] FromRadio=STATE_SEND_PACKETS
